q,chi1_z,chi2_z,PN_order,Padé,Taylor,Taylor_minus_Pade,Pade_better
0.25,-0.4631578947368421,-0.3789473684210527,0PN,4.030539370474878,3.07124344088192,-0.9592959295929586,False
0.25,-0.4631578947368421,-0.3789473684210527,1PN,1.8503213486727,1.6599023067685086,-0.19041904190419134,False
0.25,-0.4631578947368421,-0.3789473684210527,2PN,2.340770393577189,1.323068623400172,-1.017701770177017,False
0.25,-0.4631578947368421,-0.2947368421052632,0PN,3.2804500653030884,2.496371657462305,-0.7840784078407834,False
0.25,-0.4631578947368421,-0.2947368421052632,1PN,1.374659486245183,1.4258646067572336,0.051205120512050506,True
0.25,-0.4631578947368421,-0.2947368421052632,2PN,1.973119332229781,1.1650385241489731,-0.808080808080808,False
0.25,-0.4631578947368421,-0.2105263157894737,0PN,2.6547001802151726,2.103445054702621,-0.5512551255125517,False
0.25,-0.4631578947368421,-0.2105263157894737,1PN,1.0081355237495258,1.2441591261097615,0.23602360236023578,True
0.25,-0.4631578947368421,-0.2105263157894737,2PN,1.6602007302701782,1.040138724069558,-0.6200620062006201,False
0.25,-0.4631578947368421,-0.1263157894736842,0PN,2.1329083455975284,1.8160766624292115,-0.3168316831683169,False
0.25,-0.4631578947368421,-0.1263157894736842,1PN,0.7239674515081194,1.1008051352764965,0.3768376837683771,True
0.25,-0.4631578947368421,-0.1263157894736842,2PN,1.3896340181647848,0.9415892136843368,-0.44804480448044803,False
0.25,-0.4631578947368421,-0.0421052631578947,0PN,1.687563765077988,1.5915541641178916,-0.09600960096009636,False
0.25,-0.4631578947368421,-0.0421052631578947,1PN,0.4962446331647965,0.9786928779892788,0.48244824482448234,True
0.25,-0.4631578947368421,-0.0421052631578947,2PN,1.1515101597174513,0.8570807167731576,-0.29442944294429374,False
0.25,-0.4631578947368421,0.0421052631578946,0PN,1.318432248808199,1.4224426498483038,0.10401040104010484,True
0.25,-0.4631578947368421,0.0421052631578946,1PN,0.3239327988632046,0.8871891244957681,0.5632563256325636,True
0.25,-0.4631578947368421,0.0421052631578946,2PN,0.9415945650398228,0.795980003583677,-0.1456145614561457,False
0.25,-0.4631578947368421,0.1263157894736841,0PN,1.0063552059295289,1.2879833687458104,0.28162816281628156,True
0.25,-0.4631578947368421,0.1263157894736841,1PN,0.18787335774471,0.8135359240013358,0.6256625662566258,True
0.25,-0.4631578947368421,0.1263157894736841,2PN,0.7463292033292683,0.7487294433532714,0.0024002400240030752,True
0.25,-0.4631578947368421,0.2105263157894736,0PN,0.7395334322996105,1.181177596716052,0.4416441644164415,True
0.25,-0.4631578947368421,0.2105263157894736,1PN,0.0810675857149516,0.7555350324596266,0.674467446744675,True
0.25,-0.4631578947368421,0.2105263157894736,2PN,0.5619156705234327,0.7131307920355838,0.1512151215121511,True
0.25,-0.4631578947368421,0.2947368421052632,0PN,0.5033307889869651,1.0889893548435512,0.585658565856586,True
0.25,-0.4631578947368421,0.2947368421052632,1PN,0.0103205761495481,0.7033507909871655,0.6930302148376174,True
0.25,-0.4631578947368421,0.2947368421052632,2PN,0.3793183877468418,0.680948550763143,0.3016301630163012,True
0.25,-0.4631578947368421,0.3789473684210525,0PN,0.3047411340424171,1.020012661195132,0.7152715271527148,True
0.25,-0.4631578947368421,0.3789473684210525,1PN,0.0784971897899664,0.6679774576747803,0.5894802678848139,True
0.25,-0.4631578947368421,0.3789473684210525,2PN,0.2079314530743197,0.6631769776267751,0.45524552455245537,True
0.25,-0.4631578947368421,0.463157894736842,0PN,0.125141029299852,0.9604245576526868,0.8352835283528348,True
0.25,-0.4631578947368421,0.463157894736842,1PN,0.1380852933324114,0.6355920744043622,0.4975067810719508,True
0.25,-0.4631578947368421,0.463157894736842,2PN,0.0339319083877609,0.647593274524374,0.613661366136613,True
0.25,-0.4631578947368421,0.5473684210526315,0PN,0.0292643930630887,0.9172302564018576,0.8879658633387689,True
0.25,-0.4631578947368421,0.5473684210526315,1PN,0.183679834607243,0.6172002534015575,0.43352041879431447,True
0.25,-0.4631578947368421,0.5473684210526315,2PN,0.1340748741111936,0.6444029736735852,0.5103280995623917,True
0.25,-0.4631578947368421,0.631578947368421,0PN,0.1679044086088561,0.8842008019121961,0.7162963933033399,True
0.25,-0.4631578947368421,0.631578947368421,1PN,0.2247100891769129,0.6049728791199174,0.38026278994300444,True
0.25,-0.4631578947368421,0.631578947368421,2PN,0.3023178499529901,0.6457769595279581,0.343459109574968,True
0.25,-0.4631578947368421,0.7157894736842105,0PN,0.2989411585972243,0.8555742929479306,0.5566331343507063,True
0.25,-0.4631578947368421,0.7157894736842105,1PN,0.2709383583171965,0.5947482103396693,0.3238098520224728,True
0.25,-0.4631578947368421,0.7157894736842105,2PN,0.4573570001813829,0.6483535708757229,0.19099657069433995,True
0.25,-0.4631578947368421,0.8,0PN,0.4186889014707158,0.8382367910985411,0.4195478896278253,True
0.25,-0.4631578947368421,0.8,1PN,0.3386809006706355,0.5934123086502967,0.2547314079796612,True
0.25,-0.4631578947368421,0.8,2PN,0.6027073033109,0.6590188693063621,0.056311565995462054,True
0.25,-0.3789473684210527,-0.8,0PN,6.278297453275852,6.278297453275852,0.0,False
0.25,-0.3789473684210527,-0.8,1PN,6.278297453275852,6.278297453275852,0.0,False
0.25,-0.3789473684210527,-0.8,2PN,6.132682891819706,3.914861109641488,-2.217821782178218,False
0.25,-0.3789473684210527,-0.7157894736842105,0PN,6.286892402567249,6.286892402567249,0.0,False
0.25,-0.3789473684210527,-0.7157894736842105,1PN,5.466810394366428,4.271490862413234,-1.195319531953194,False
0.25,-0.3789473684210527,-0.7157894736842105,2PN,4.921955908917884,2.720935806907683,-2.2010201020102005,False
0.25,-0.3789473684210527,-0.6315789473684211,0PN,6.3016229190799455,6.3016229190799455,0.0,False
0.25,-0.3789473684210527,-0.6315789473684211,1PN,4.209413698157854,3.0332960863966774,-1.1761176117611765,False
0.25,-0.3789473684210527,-0.6315789473684211,2PN,4.001392896077645,2.1516079175797955,-1.8497849784978495,False
0.25,-0.3789473684210527,-0.5473684210526316,0PN,5.928585800274626,5.278920833777977,-0.6496649664966494,False
0.25,-0.3789473684210527,-0.5473684210526316,1PN,3.2067136130559044,2.373830324727072,-0.8328832883288326,False
0.25,-0.3789473684210527,-0.5473684210526316,2PN,3.2979227339679964,1.7825711988144803,-1.515351535153516,False
0.25,-0.3789473684210527,-0.4631578947368421,0PN,4.866510276951276,3.9080144273663184,-0.9584958495849576,False
0.25,-0.3789473684210527,-0.4631578947368421,1PN,2.422265852508833,1.9470183277563573,-0.4752475247524759,False
0.25,-0.3789473684210527,-0.4631578947368421,2PN,2.748698495773159,1.5165752834519275,-1.2321232123212316,False
0.25,-0.3789473684210527,-0.3789473684210527,0PN,3.978439069491787,3.025543779962834,-0.9528952895289526,False
0.25,-0.3789473684210527,-0.3789473684210527,1PN,1.815022727857624,1.6422054461294509,-0.17281728172817323,False
0.25,-0.3789473684210527,-0.3789473684210527,2PN,2.307071932778116,1.315772802865124,-0.9912991299129921,False
0.25,-0.3789473684210527,-0.2947368421052632,0PN,3.2367309730313107,2.4662539253265394,-0.7704770477047713,False
0.25,-0.3789473684210527,-0.2947368421052632,1PN,1.3477420741414208,1.411748474781485,0.06400640064006424,True
0.25,-0.3789473684210527,-0.2947368421052632,2PN,1.942201520086016,1.1597232722612332,-0.7824782478247829,False
0.25,-0.3789473684210527,-0.2105263157894737,0PN,2.6185690415942102,2.0817153562256734,-0.5368536853685368,False
0.25,-0.3789473684210527,-0.2105263157894737,1PN,0.9872059052805784,1.2328304677368247,0.2456245624562463,True
0.25,-0.3789473684210527,-0.2105263157894737,2PN,1.6296701517052212,1.0360107857686276,-0.5936593659365936,False
0.25,-0.3789473684210527,-0.1263157894736842,0PN,2.101946948892384,1.800316785876083,-0.3016301630163012,False
0.25,-0.3789473684210527,-0.1263157894736842,1PN,0.70740749494699,1.0914458987873736,0.3840384038403837,True
0.25,-0.3789473684210527,-0.1263157894736842,2PN,1.3634731015076458,0.9394306972672216,-0.42404240424042416,False
0.25,-0.3789473684210527,-0.0421052631578947,0PN,1.6687369051716288,1.5863286643475465,-0.08240824082408227,False
0.25,-0.3789473684210527,-0.0421052631578947,1PN,0.4902190533864501,0.9790679382749388,0.48884888488848866,True
0.25,-0.3789473684210527,-0.0421052631578947,2PN,1.132683299811092,0.862256257106822,-0.2704270427042701,False
0.25,-0.3789473684210527,0.0421052631578946,0PN,1.297230652935971,1.4124421740880866,0.11521152115211564,True
0.25,-0.3789473684210527,0.0421052631578946,1PN,0.3139323231029873,0.8819891287835562,0.5680568056805688,True
0.25,-0.3789473684210527,0.0421052631578946,2PN,0.9163925691275904,0.7955804879194694,-0.12081208120812092,False
0.25,-0.3789473684210527,0.1263157894736841,0PN,0.9878803568186538,1.2807096397469464,0.2928292829282926,True
0.25,-0.3789473684210527,0.1263157894736841,1PN,0.1797995487378458,0.809462515034475,0.6296629662966292,True
0.25,-0.3789473684210527,0.1263157894736841,2PN,0.7214537141543871,0.7486564344264148,0.027202720272027747,True
0.25,-0.3789473684210527,0.2105263157894736,0PN,0.7237666526940751,1.1750117772065265,0.45124512451245136,True
0.25,-0.3789473684210527,0.2105263157894736,1PN,0.0749017662054258,0.752569532982104,0.6776677667766783,True
0.25,-0.3789473684210527,0.2105263157894736,2PN,0.5373480108298887,0.7141656925980655,0.1768176817681768,True
0.25,-0.3789473684210527,0.2947368421052632,0PN,0.496536954276543,1.0909964002211376,0.5944594459445947,True
0.25,-0.3789473684210527,0.2947368421052632,1PN,0.0091136107799627,0.7069579963807531,0.6978443856007903,True
0.25,-0.3789473684210527,0.2947368421052632,2PN,0.3605233529164069,0.6885561561967348,0.3280328032803279,True
0.25,-0.3789473684210527,0.3789473684210525,0PN,0.293768937686826,1.0170412649195493,0.7232723272327233,True
0.25,-0.3789473684210527,0.3789473684210525,1PN,0.0814685860655499,0.6666062214151989,0.585137635349649,True
0.25,-0.3789473684210527,0.3789473684210525,2PN,0.1825578165747146,0.6658061414071978,0.48324832483248326,True
0.25,-0.3789473684210527,0.463157894736842,0PN,0.1205337459865885,0.9630179944114317,0.8424842484248432,True
0.25,-0.3789473684210527,0.463157894736842,1PN,0.1354918565736675,0.6405857511871091,0.5050938946134417,True
0.25,-0.3789473684210527,0.463157894736842,2PN,0.0133230249144813,0.6557872713391242,0.6424642464246428,True
0.25,-0.3789473684210527,0.5473684210526315,0PN,0.037316762273114,0.9163786072638396,0.8790618449907256,True
0.25,-0.3789473684210527,0.5473684210526315,1PN,0.1853315637532619,0.6171486842715406,0.4318171205182787,True
0.25,-0.3789473684210527,0.5473684210526315,2PN,0.1589289234892361,0.6475517245755706,0.48862280108633455,True
0.25,-0.3789473684210527,0.631578947368421,0PN,0.1750617221536878,0.8834441284313708,0.708382406277683,True
0.25,-0.3789473684210527,0.631578947368421,1PN,0.2262668426657392,0.6050162856470922,0.378749442981353,True
0.25,-0.3789473684210527,0.631578947368421,2PN,0.327877003681841,0.6498207660951372,0.3219437624132962,True
0.25,-0.3789473684210527,0.7157894736842105,0PN,0.3021628429193437,0.8587532486898168,0.5565904057704731,True
0.25,-0.3789473684210527,0.7157894736842105,1PN,0.2701596425993116,0.5987272460895574,0.32856760349024583,True
0.25,-0.3789473684210527,0.7157894736842105,2PN,0.4717798046155139,0.6555329266576142,0.18375312204210031,True
0.25,-0.3789473684210527,0.8,0PN,0.4248216921238197,0.8385046405094436,0.4136829483856239,True
0.25,-0.3789473684210527,0.8,1PN,0.3456137713317413,0.5944802380691994,0.24886646673745805,True
0.25,-0.3789473684210527,0.8,2PN,0.6200412140760156,0.663287118757268,0.043245904681252334,True
0.25,-0.2947368421052632,-0.8,0PN,6.277472254199754,6.277472254199754,0.0,False
0.25,-0.2947368421052632,-0.8,1PN,6.277472254199754,6.277472254199754,0.0,False
0.25,-0.2947368421052632,-0.8,2PN,6.054249931967531,3.818026309605294,-2.236223622362237,False
0.25,-0.2947368421052632,-0.7157894736842105,0PN,6.286468255581021,6.286468255581021,0.0,False
0.25,-0.2947368421052632,-0.7157894736842105,1PN,5.379177526508115,4.1614557543308965,-1.2177217721772182,False
0.25,-0.2947368421052632,-0.7157894736842105,2PN,4.860725681323596,2.686908299585421,-2.173817381738175,False
0.25,-0.2947368421052632,-0.6315789473684211,0PN,6.301586326895363,6.301586326895363,0.0,False
0.25,-0.2947368421052632,-0.6315789473684211,1PN,4.1381699852612,2.9796541336760414,-1.1585158515851588,False
0.25,-0.2947368421052632,-0.6315789473684211,2PN,3.951751343397013,2.131569325195193,-1.82018201820182,False
0.25,-0.2947368421052632,-0.5473684210526316,0PN,5.855301841041371,5.180034314288696,-0.6752675267526742,False
0.25,-0.2947368421052632,-0.5473684210526316,1PN,3.1510314139986657,2.341350445901856,-0.8096809680968096,False
0.25,-0.2947368421052632,-0.5473684210526316,2PN,3.256641975054771,1.7692932401812844,-1.4873487348734864,False
0.25,-0.2947368421052632,-0.4631578947368421,0PN,4.805610108222233,3.837513298541264,-0.9680968096809686,False
0.25,-0.2947368421052632,-0.4631578947368421,1PN,2.3781673639478043,1.924521999411351,-0.4536453645364533,False
0.25,-0.2947368421052632,-0.4631578947368421,2PN,2.7126008072921386,1.506880235234933,-1.2057205720572055,False
0.25,-0.2947368421052632,-0.3789473684210527,0PN,3.926728144054704,2.9826337346137595,-0.9440944094409445,False
0.25,-0.2947368421052632,-0.3789473684210527,1PN,1.7817136426045592,1.6248979610364027,-0.1568156815681565,False
0.25,-0.2947368421052632,-0.3789473684210527,2PN,2.274562927533052,1.3088663578760866,-0.9656965696569655,False
0.25,-0.2947368421052632,-0.2947368421052632,0PN,3.1934078138461484,2.437332206285392,-0.7560756075607564,False
0.25,-0.2947368421052632,-0.2947368421052632,1PN,1.3212205951242757,1.3980282758923526,0.07680768076807687,True
0.25,-0.2947368421052632,-0.2947368421052632,2PN,1.910879561020865,1.1540038734521083,-0.7568756875687568,False
0.25,-0.2947368421052632,-0.2105263157894737,0PN,2.5828257357002022,2.0603734904756794,-0.5224522452245228,False
0.25,-0.2947368421052632,-0.2105263157894737,1PN,0.9666641195385854,1.2218896420908414,0.25522552255225595,True
0.25,-0.2947368421052632,-0.2105263157894737,2PN,1.6003274858752197,1.0322706801946515,-0.5680568056805682,False
0.25,-0.2947368421052632,-0.1263157894736842,0PN,2.072164311174701,1.7841355082944133,-0.28802880288028776,False
0.25,-0.2947368421052632,-0.1263157894736842,1PN,0.6920262973733204,1.0832654212857125,0.391239123912392,True
0.25,-0.2947368421052632,-0.1263157894736842,2PN,1.3376908638299665,0.9368507798215656,-0.4008400840084009,False
0.25,-0.2947368421052632,-0.0421052631578947,0PN,1.644105237563898,1.5736981968598285,-0.07040704070406956,False
0.25,-0.2947368421052632,-0.0421052631578947,1PN,0.4783886659067322,0.9720380308432262,0.493649364936494,True
0.25,-0.2947368421052632,-0.0421052631578947,2PN,1.1072515521953612,0.8608269097311148,-0.24642464246424645,False
0.25,-0.2947368421052632,0.0421052631578946,0PN,1.2827555009229703,1.409968222195097,0.1272127212721268,True
0.25,-0.2947368421052632,0.0421052631578946,1PN,0.3106582912019977,0.8827154969225699,0.5720572057205722,True
0.25,-0.2947368421052632,0.0421052631578946,2PN,0.8979170170745849,0.8019074161144895,-0.09600960096009548,False
0.25,-0.2947368421052632,0.1263157894736841,0PN,0.9705449520072,1.2737752750395033,0.30323032303230324,True
0.25,-0.2947368421052632,0.1263157894736841,1PN,0.1728651840304027,0.8057284703590359,0.6328632863286332,True
0.25,-0.2947368421052632,0.1263157894736841,2PN,0.6961175092629257,0.7497228697989793,0.05360536053605358,True
0.25,-0.2947368421052632,0.2105263157894736,0PN,0.7091310720079957,1.1699771566164563,0.46084608460846055,True
0.25,-0.2947368421052632,0.2105263157894736,1PN,0.0690670656073551,0.7491350724080355,0.6800680068006804,True
0.25,-0.2947368421052632,0.2105263157894736,2PN,0.5123113900397986,0.7155317120720022,0.20322032203220353,True
0.25,-0.2947368421052632,0.2947368421052632,0PN,0.4837651908223872,1.0862254368469897,0.6024602460246025,True
0.25,-0.2947368421052632,0.2947368421052632,1PN,0.0130844941461099,0.704587273030608,0.6915027788844981,True
0.25,-0.2947368421052632,0.2947368421052632,2PN,0.3349503093342383,0.690985912894595,0.3560356035603567,True
0.25,-0.2947368421052632,0.3789473684210525,0PN,0.2830342642720049,1.0143073915847367,0.7312731273127318,True
0.25,-0.2947368421052632,0.3789473684210525,1PN,0.0842024594003616,0.6654725080963875,0.5812700486960258,True
0.25,-0.2947368421052632,0.3789473684210525,2PN,0.1574217030158795,0.6686728281283907,0.5112511251125111,True
0.25,-0.2947368421052632,0.463157894736842,0PN,0.1115678905873616,0.9612528590842112,0.8496849684968496,True
0.25,-0.2947368421052632,0.463157894736842,1PN,0.1372569919008879,0.6396206958678889,0.502363703967001,True
0.25,-0.2947368421052632,0.463157894736842,2PN,0.0116444306447616,0.6596226960679092,0.6479782654231476,True
0.25,-0.2947368421052632,0.5473684210526315,0PN,0.0407734301292204,0.9193225794717396,0.8785491493425192,True
0.25,-0.2947368421052632,0.5473684210526315,1PN,0.1823875915453618,0.6216928164954418,0.43930522495008006,True
0.25,-0.2947368421052632,0.5473684210526315,2PN,0.1799873515213597,0.6560962568394761,0.47610890531811645,True
0.25,-0.2947368421052632,0.631578947368421,0PN,0.1820580843562895,0.8828484062927755,0.7007903219364859,True
0.25,-0.2947368421052632,0.631578947368421,1PN,0.2276626448123355,0.6060207235244981,0.3783580787121626,True
0.25,-0.2947368421052632,0.631578947368421,2PN,0.3524751260604599,0.6532254439965453,0.30075031793608537,True
0.25,-0.2947368421052632,0.7157894736842105,0PN,0.3082910314463372,0.8582256202188296,0.5499345887724925,True
0.25,-0.2947368421052632,0.7157894736842105,1PN,0.2714873510782998,0.5997997776345714,0.3283124265562716,True
0.25,-0.2947368421052632,0.7157894736842105,2PN,0.4891091132545173,0.6598057782346314,0.1706966649801141,True
0.25,-0.2947368421052632,0.8,0PN,0.4289166301054745,0.8408103425917952,0.41189371248632073,True
0.25,-0.2947368421052632,0.8,1PN,0.3513088693293964,0.597586020159552,0.24627715083015556,True
0.25,-0.2947368421052632,0.8,2PN,0.6345371921616803,0.6695932208796238,0.035056028717943555,True
0.25,-0.2105263157894737,-0.8,0PN,6.277070930637247,6.277070930637247,0.0,False
0.25,-0.2105263157894737,-0.8,1PN,6.277070930637247,6.233066530197202,-0.04400440044004572,False
0.25,-0.2105263157894737,-0.8,2PN,5.9770409276369465,3.7296161851626985,-2.247424742474248,False
0.25,-0.2105263157894737,-0.7157894736842105,0PN,6.28646283049771,6.28646283049771,0.0,False
0.25,-0.2105263157894737,-0.7157894736842105,1PN,5.292763460560716,4.057439928207481,-1.2353235323532346,False
